1, 2.4539E-4, 2.4539E-4, Infinity, Infinity
4815001, 0.770000526, 3.5090764581111955E-4, 3.3941177953915707E-8, 1.0392827532245529E-8
4816501, 0.764674894, 3.484263602233493E-4, 3.369558896102525E-8, 1.0317523475338926E-8
4818001, 0.746571662, 3.4012461114054336E-4, 3.288729062776954E-8, 1.0069922219275256E-8
4819501, 0.731599008, 3.3325146752247165E-4, 3.221737271754392E-8, 9.864696963225163E-9
4821001, 0.737390624, 3.358373546920453E-4, 3.246198603822876E-8, 9.939495068395174E-9
4822501, 0.757008365, 3.4471843969306466E-4, 3.3314911151565944E-8, 1.0200548040915875E-8
4824001, 0.743267189, 3.384085031938817E-4, 3.269967915019756E-8, 1.0012071657984015E-8
4825501, 0.762456957, 3.470916184642694E-4, 3.3533157874048785E-8, 1.0267164601959432E-8
4827001, 0.746858099, 3.3993775386661254E-4, 3.283657506102331E-8, 1.005378372234919E-8
4828501, 0.7367736880000001, 3.352956699247052E-4, 3.2382810975722516E-8, 9.914751792750215E-9
4830001, 0.7387304950000001, 3.3613397927026163E-4, 3.2458405889368394E-8, 9.937796652711337E-9
4831501, 0.746393168, 3.3956789202173977E-4, 3.2784576724164124E-8, 1.0037559186018176E-8
4833001, 0.8097958160000001, 3.683554383084137E-4, 3.5558076762642027E-8, 1.0886603898575547E-8
4834501, 0.735263407, 3.3440065936299676E-4, 3.227502143339877E-8, 9.88135085003984E-9
4836001, 0.757089466, 3.44273831193189E-4, 3.322245228015192E-8, 1.017131466286396E-8
4837501, 0.7490820380000001, 3.405797712746291E-4, 3.286054825598791E-8, 1.0060413550622113E-8
4839001, 0.743436435, 3.3796053243754614E-4, 3.2602450589440945E-8, 9.981295196297078E-9
4840501, 0.719876697, 3.2719974627779094E-4, 3.1559167937351536E-8, 9.661795180927673E-9
4842001, 0.7297279210000001, 3.3162596460918793E-4, 3.1980810146163356E-8, 9.790781815023474E-9
4843501, 0.756618263, 3.437930738872227E-4, 3.314869449198837E-8, 1.0148222274741286E-8
4845001, 0.743575677, 3.37814463310489E-4, 3.256686388479642E-8, 9.969998955217076E-9
4846501, 0.729334013, 3.312930417216169E-4, 3.193290501792182E-8, 9.775820900436603E-9
4848001, 0.7744199690000001, 3.5171848409554723E-4, 3.389610102534708E-8, 1.0376722133513575E-8
4849501, 0.75066739, 3.4087803942004896E-4, 3.284596577819048E-8, 1.0055139828745345E-8
4851001, 0.7529464610000001, 3.4186009917746516E-4, 3.293516998473484E-8, 1.0082346651138453E-8
4852501, 0.808161784, 3.668727820816623E-4, 3.533910061875909E-8, 1.0818146232639518E-8
4854001, 0.7983720440000001, 3.623726320510181E-4, 3.489987861852564E-8, 1.0683582602928791E-8
4855501, 0.725537187, 3.292627892894145E-4, 3.170587388036442E-8, 9.705733571873871E-9
4857001, 0.7235677850000001, 3.283183271838002E-4, 3.160972897150041E-8, 9.67620483452281E-9
4858501, 0.7218175450000001, 3.274735937781494E-4, 3.152321650542141E-8, 9.649625323853106E-9
4860001, 0.747900603, 3.392545679990933E-4, 3.265190755101596E-8, 9.995030658051088E-9
4861501, 0.7518733390000001, 3.4100401745258766E-4, 3.281489258726596E-8, 1.0044821119981763E-8
4863001, 0.73772992, 3.345378165142342E-4, 3.218736085225458E-8, 9.852631460281752E-9
4864501, 0.7699234020000001, 3.4908273651172776E-4, 3.3581276780851044E-8, 1.0279209658331842E-8
4866001, 0.7576997200000001, 3.434875733569265E-4, 3.303760572164696E-8, 1.011269101295736E-8
4867501, 0.7539082930000001, 3.417161430801176E-4, 3.286183098178292E-8, 1.0058786332373085E-8
4869001, 0.7512941740000001, 3.404788106313136E-4, 3.27374688841379E-8, 1.0020619670550375E-8
4870501, 0.8272572650000001, 3.7484676867580353E-4, 3.603608068405795E-8, 1.1030182222988001E-8
4872001, 0.774853503, 3.5104752573945403E-4, 3.3742595627813316E-8, 1.0328072590487496E-8
4873501, 0.746394109, 3.3810194822031373E-4, 3.2492943699119214E-8, 9.945474576136914E-9
4875001, 0.7498558080000001, 3.3961776929474586E-4, 3.263327236007994E-8, 9.988326718407697E-9
4876501, 0.7448725380000001, 3.3730890298032287E-4, 3.2406108554687844E-8, 9.918697800804685E-9
4878001, 0.745775229, 3.376657499759415E-4, 3.243507971710589E-8, 9.927466018051628E-9
4879501, 0.7633993640000001, 3.455923243080901E-4, 3.319104665876801E-8, 1.0158744839747764E-8
4881001, 0.76406459, 3.458403203268321E-4, 3.3209428973826825E-8, 1.0164269665673463E-8
4882501, 0.742512233, 3.360333972735382E-4, 3.2262437150689416E-8, 9.874329375759032E-9
4884001, 0.733504189, 3.3190571182121397E-4, 3.186092810768831E-8, 9.751345181038504E-9
4885501, 0.754505152, 3.413560908097229E-4, 3.276274955692579E-8, 1.0027256394928667E-8
4887001, 0.756719824, 3.423055159795225E-4, 3.2848503914930594E-8, 1.0053401893665267E-8
4888501, 0.829780104, 3.7529706079168865E-4, 3.600857153414561E-8, 1.102044207842241E-8
4890001, 0.766018172, 3.464053560836286E-4, 3.323107444839937E-8, 1.0170286359404602E-8
4891501, 0.733080034, 3.314593833053685E-4, 3.179209736306984E-8, 9.7297941885458E-9
4893001, 0.740851, 3.3492164773617656E-4, 3.211893818770663E-8, 9.829724167944704E-9
4894501, 0.769568115, 3.4785067848039093E-4, 3.335338646714445E-8, 1.0207414863872415E-8
4896001, 0.738580844, 3.3379305054709557E-4, 3.200026050109012E-8, 9.793209039929931E-9
4897501, 0.754070758, 3.4074134472546045E-4, 3.2661055846211575E-8, 9.99533635166025E-9
4899001, 0.7637455620000001, 3.4506025235054016E-4, 3.306964315985845E-8, 1.0120276652283176E-8
4900501, 0.747566758, 3.376989733438599E-4, 3.235888294376861E-8, 9.90266486892859E-9
4902001, 0.7566812820000001, 3.4176398363088337E-4, 3.274306296362271E-8, 1.002013447401148E-8
4903501, 0.726588197, 3.2812189013305376E-4, 3.143094695842542E-8, 9.618501120192944E-9
4905001, 0.7528395600000001, 3.3992482455844883E-4, 3.2556253090314235E-8, 9.962768501510148E-9
4906501, 0.76242637, 3.442008694053021E-4, 3.2960424123715E-8, 1.0086351635331185E-8
4908001, 0.74762677, 3.3746794146875163E-4, 3.2310424732629E-8, 9.887344627274638E-9
4909501, 0.769077816, 3.470975977357428E-4, 3.322699686753024E-8, 1.016772492639818E-8
4911001, 0.758458242, 3.422525273095788E-4, 3.275785875320644E-8, 1.0024065559592222E-8
4912501, 0.7696103950000001, 3.472318859205087E-4, 3.3229042142920616E-8, 1.0168149215856406E-8
4914001, 0.7587512110000001, 3.422801999152381E-4, 3.274985664227567E-8, 1.0021418266822651E-8
4915501, 0.7484127230000001, 3.375648884447783E-4, 3.229344062409651E-8, 9.881657622332027E-9
4917001, 0.785101009, 3.5405879520312E-4, 3.386584249051809E-8, 1.0362703408302519E-8
4918501, 0.7374878460000001, 3.3253585984411557E-4, 3.180200123387857E-8, 9.731086560804843E-9
4920001, 0.7573212610000001, 3.414267576680351E-4, 3.2646979600223E-8, 9.989542441180257E-9
4921501, 0.7533575210000001, 3.395880033423908E-4, 3.246588936882056E-8, 9.934032972313506E-9
4923001, 0.7781481370000001, 3.5070933029068764E-4, 3.352369011115301E-8, 1.0257601328696138E-8
4924501, 0.7750075110000001, 3.4924065696636473E-4, 3.33778876083222E-8, 1.0212887626110413E-8
4926001, 0.8124728640000001, 3.660678739434399E-4, 3.498043806811669E-8, 1.0703126484415647E-8
4927501, 0.7626940720000001, 3.435872269584866E-4, 3.2826927381359684E-8, 1.00441076340663E-8
4929001, 0.74075522, 3.3365317926225825E-4, 3.187264533714537E-8, 9.752028121046943E-9
4930501, 0.7370471200000001, 3.319324625644713E-4, 3.1703135051245516E-8, 9.700067538257409E-9
4932001, 0.7441017520000001, 3.3505858424968433E-4, 3.199653085131689E-8, 9.789739934347454E-9
4933501, 0.785658665, 3.5371729438715254E-4, 3.37728819423824E-8, 1.0333134886208885E-8
4935001, 0.7591562810000001, 3.4173350981797873E-4, 3.262339083540689E-8, 9.981338692249738E-9
4936501, 0.750919332, 3.379742947512886E-4, 3.225929919319637E-8, 9.86984517452368E-9
4938001, 0.7699637970000001, 3.464932022606838E-4, 3.3067070715713026E-8, 1.0116885976784055E-8
4939501, 0.7594574340000001, 3.417133127552343E-4, 3.26056357799081E-8, 9.975611449230312E-9
4941001, 0.7894469150000001, 3.551529783382674E-4, 3.3882545134613385E-8, 1.0366176517775188E-8
4942501, 0.7625021310000001, 3.4297911772249455E-4, 3.271583844664152E-8, 1.0009130529385723E-8
4944001, 0.7772850600000001, 3.495755465735046E-4, 3.33396667505652E-8, 1.019988505293541E-8
4945501, 0.7631891390000001, 3.4318400188115497E-4, 3.272480729131082E-8, 1.0011677402021092E-8
4947001, 0.747353507, 3.360122244547314E-4, 3.20357589353959E-8, 9.800776697941021E-9
4948501, 0.7525699960000001, 3.3830628676602073E-4, 3.224927121889545E-8, 9.866000002114216E-9
4950001, 0.773704919, 3.4775446485791077E-4, 3.314457613127287E-8, 1.0139800409392098E-8
4951501, 0.75568804, 3.396050293804613E-4, 3.2362629985850094E-8, 9.900485152662202E-9
4953001, 0.768954696, 3.455147130633859E-4, 3.292048321166253E-8, 1.0071046554801961E-8
4954501, 0.771530053, 3.4661941692751746E-4, 3.302041485409334E-8, 1.0101518470641273E-8
4956001, 0.753887305, 3.386419353292794E-4, 3.2255247521224334E-8, 9.86734361399685E-9
4957501, 0.740132613, 3.324131042490614E-4, 3.165685757958772E-8, 9.684192484360924E-9
4959001, 0.764900317, 3.434849737557111E-4, 3.270600173664307E-8, 1.0005039437417747E-8
4960501, 0.7532455610000001, 3.382001611687765E-4, 3.219760662624341E-8, 9.849420512542815E-9
4962001, 0.7962127170000001, 3.574379709170937E-4, 3.4023622766029426E-8, 1.0407906586696692E-8
4963501, 0.754126983, 3.384935701464351E-4, 3.221516809132883E-8, 9.854599431445685E-9
4965001, 0.776094999, 3.48301395730283E-4, 3.314326765508814E-8, 1.01384051500979E-8
4966501, 0.7512207860000001, 3.3708725504753487E-4, 3.207100681307003E-8, 9.810308352894252E-9
4968001, 0.745922336, 3.346592046879781E-4, 3.183487943881739E-8, 9.737983192134596E-9
4969501, 0.774758193, 3.4754399291532864E-4, 3.3055247692804834E-8, 1.0111183108954818E-8
4971001, 0.785637957, 3.523713029840633E-4, 3.3508993053456276E-8, 1.024987777757901E-8
4972501, 0.7808735160000001, 3.5018154463181185E-4, 3.329540760798165E-8, 1.01844456861398E-8
4974001, 0.785135134, 3.520395668048811E-4, 3.346669438514502E-8, 1.0236739006320805E-8
4975501, 0.782078574, 3.506162004582034E-4, 3.3326031312478286E-8, 1.019361354623285E-8
4977001, 0.779129276, 3.4924135085558067E-4, 3.3190024920824634E-8, 1.0151913310598185E-8
4978501, 0.758058713, 3.39745368063612E-4, 3.228239780168911E-8, 9.874198726089492E-9
4980001, 0.760334288, 3.4071390718710455E-4, 3.2369235592533477E-8, 9.900663045174625E-9
4981501, 0.750198751, 3.361214480330427E-4, 3.192781305702662E-8, 9.765551346644996E-9
4983001, 0.7726491000000001, 3.4612806611854127E-4, 3.287306105856987E-8, 1.0054570023057171E-8
4984501, 0.741553827, 3.321481492068824E-4, 3.154028205574478E-8, 9.646831469236044E-9
4986001, 0.7584860040000001, 3.3968110587203547E-4, 3.225043324188534E-8, 9.863940303148263E-9
4987501, 0.768974503, 3.4432649531966045E-4, 3.268624654366954E-8, 9.99713827217939E-9
4989001, 0.7516232500000001, 3.365064633264652E-4, 3.193879218957103E-8, 9.768432988020826E-9
4990501, 0.7550984740000001, 3.380115333101857E-4, 3.2076508311786375E-8, 9.810457652059871E-9
4992001, 0.7491542330000001, 3.3530027216680485E-4, 3.181412509045522E-8, 9.73011411112607E-9
4993501, 0.7483156820000001, 3.348746525193994E-4, 3.176865920176845E-8, 9.716114075457554E-9
4995001, 0.74697077, 3.3422260344654047E-4, 3.170173125634693E-8, 9.695550458819808E-9
4996501, 0.744923183, 3.332564018631486E-4, 3.1605032149951415E-8, 9.66588224906976E-9
4998001, 0.7593778560000001, 3.3967200854732334E-4, 3.2208321229601614E-8, 9.850292502749376E-9
4999501, 0.773524732, 3.459480398437781E-4, 3.2798185591450254E-8, 1.0030593547510758E-8
5001001, 0.766268652, 3.4265146128506513E-4, 3.248045984006811E-8, 9.933327620850765E-9
5002501, 0.7702740490000001, 3.443909055762505E-4, 3.264013243105368E-8, 9.982062411786604E-9
5004001, 0.754037697, 3.3708107045077177E-4, 3.194223349018427E-8, 9.768534807639098E-9
5005501, 0.769546625, 3.439625512862915E-4, 3.258913068126884E-8, 9.966271296439572E-9
5007001, 0.777054788, 3.4726642945972884E-4, 3.289691217413487E-8, 1.0060298040207145E-8
5008501, 0.782211414, 3.495185793378007E-4, 3.310498080710311E-8, 1.0123829811674816E-8
5010001, 0.794336911, 3.5488352429397256E-4, 3.360776815320526E-8, 1.027748739618954E-8
5011501, 0.773564416, 3.4555133351460795E-4, 3.271878668882459E-8, 1.0005533653314046E-8
5013001, 0.809278185, 3.614505900376603E-4, 3.421876709627317E-8, 1.0464132067191331E-8
5014501, 0.7986785380000001, 3.566630779492794E-4, 3.3760152247087506E-8, 1.032378710179059E-8
5016001, 0.772899219, 3.45099286396755E-4, 3.266037364410395E-8, 9.987380194089817E-9
5017501, 0.7450327480000001, 3.326071866344369E-4, 3.1473104335513867E-8, 9.624225872383257E-9
5019001, 0.74623474, 3.3309400939328474E-4, 3.151415455458166E-8, 9.636685354458039E-9
5020501, 0.748064881, 3.338610367471072E-4, 3.158169846775537E-8, 9.657246028741946E-9
5022001, 0.758113986, 3.382954146889461E-4, 3.1996080710511436E-8, 9.783863664968871E-9
5023501, 0.756257927, 3.374167930417573E-4, 3.190790671219998E-8, 9.756807115359962E-9
5025001, 0.796070159, 3.551266530248413E-4, 3.357730666902692E-8, 1.026717729074282E-8
5026501, 0.762456546, 3.4008087606427823E-4, 3.2149615926423055E-8, 9.830526831821461E-9
5028001, 0.772300206, 3.4442008769865786E-4, 3.255465230590016E-8, 9.95428031157894E-9
5029501, 0.7714567750000001, 3.439926379390281E-4, 3.250908656939375E-8, 9.940251538230027E-9
5031001, 0.753504657, 3.3593769573202887E-4, 3.1742812902229454E-8, 9.705855480649487E-9
5032501, 0.772982014, 3.4456999278560153E-4, 3.255331316045316E-8, 9.95358231317131E-9
5034001, 0.757958345, 3.3782259222886425E-4, 3.191078772497317E-8, 9.757027916292287E-9
5035501, 0.7606190620000001, 3.389579792306011E-4, 3.2012958376718085E-8, 9.78817308203475E-9
5037001, 0.789296694, 3.516853400627878E-4, 3.320973018103011E-8, 1.015399596497951E-8
5038501, 0.7636809410000001, 3.4022112601501817E-4, 3.212206923915514E-8, 9.821344924055317E-9
5040001, 0.7885400060000001, 3.512436006563907E-4, 3.315750408200098E-8, 1.0137832076176395E-8
5041501, 0.789774359, 3.517410866088027E-4, 3.319920680285565E-8, 1.0150484729571628E-8
5043001, 0.790560272, 3.5203874074005544E-4, 3.3222038841640805E-8, 1.0157367611854072E-8
5044501, 0.786159704, 3.500271027764056E-4, 3.302697005858122E-8, 1.009762963305989E-8
5046001, 0.7875262550000001, 3.505834216194279E-4, 3.3074226170236643E-8, 1.0111980269219369E-8
5047501, 0.786530629, 3.5008816770860907E-4, 3.302227782510111E-8, 1.0096000581134714E-8
5049001, 0.7696739340000001, 3.425342873890089E-4, 3.230464276626457E-8, 9.876500783133067E-9
5050501, 0.778408255, 3.463699462788028E-4, 3.2661220770512025E-8, 9.985421316916454E-9
5052001, 0.783707879, 3.4867635639742673E-4, 3.287350785653749E-8, 1.0050226560237238E-8
5053501, 0.774722847, 3.446277032723496E-4, 3.248666240834651E-8, 9.93186303934364E-9
5055001, 0.750314648, 3.3372043585081494E-4, 3.145350818653631E-8, 9.61591339716038E-9
5056501, 0.774081385, 3.4424019175819135E-4, 3.243988195008949E-8, 9.91737060816111E-9
5058001, 0.775244004, 3.4470609337483327E-4, 3.247865765525399E-8, 9.929129544467103E-9
5059501, 0.754118088, 3.3526291342497803E-4, 3.158392262317525E-8, 9.655505183622914E-9
5061001, 0.8059255620000001, 3.5824218012696574E-4, 3.374339169099285E-8, 1.0315576348920962E-8
5062501, 0.7897589300000001, 3.5100393422183543E-4, 3.305639431668838E-8, 1.0105459746764106E-8
5064001, 0.7948528370000001, 3.5321556831848395E-4, 3.325943259343019E-8, 1.0167431725982767E-8
5065501, 0.8039602090000001, 3.5720978891280665E-4, 3.3630232760109485E-8, 1.0280686980714981E-8
5067001, 0.7653056460000001, 3.3998473833851624E-4, 3.2003500757242994E-8, 9.78330482960504E-9
5068501, 0.7726604020000001, 3.432012709284614E-4, 3.2301189498107264E-8, 9.874212083650993E-9
5070001, 0.781886815, 3.4724809122852715E-4, 3.267691731611323E-8, 9.98897330938452E-9
5071501, 0.7811731080000001, 3.4687981307631756E-4, 3.263712108428219E-8, 9.97671246181559E-9
5073001, 0.789239757, 3.504099908504458E-4, 3.2964077077246246E-8, 1.0076561841679309E-8
5074501, 0.798879435, 3.546374294331519E-4, 3.335651388224119E-8, 1.0196425525896688E-8
5076001, 0.809744801, 3.594076516184611E-4, 3.37998730707165E-8, 1.033185276003113E-8
5077501, 0.79229315, 3.51609736184197E-4, 3.3061330588323436E-8, 1.010600041879392E-8
5079001, 0.81732068, 3.6266307408178833E-4, 3.409529716585196E-8, 1.0421957783502312E-8
5080501, 0.783310234, 3.475205813429746E-4, 3.2666559590652154E-8, 9.985138066383746E-9
5082001, 0.7715408130000001, 3.42248482549871E-4, 3.216593238373589E-8, 9.83201811722274E-9
5083501, 0.7879195830000001, 3.4946238611575166E-4, 3.283876513955616E-8, 1.0037584006556859E-8
5085001, 0.778004158, 3.4501374456562554E-4, 3.2415637194982336E-8, 9.908154944146128E-9
5086501, 0.818372983, 3.628621892319402E-4, 3.408722830490359E-8, 1.041899353109813E-8
5088001, 0.778012934, 3.449159062879494E-4, 3.2396270964249656E-8, 9.902046365819992E-9
5089501, 0.771030316, 3.417699322453161E-4, 3.209574783238314E-8, 9.810096672193236E-9
5091001, 0.769806573, 3.4117721818985487E-4, 3.203505972147607E-8, 9.791453870885377E-9
5092501, 0.797447672, 3.533756603533475E-4, 3.317523703692408E-8, 1.0139850141279809E-8
5094001, 0.7626177980000001, 3.3789162206803136E-4, 3.171660786450964E-8, 9.69393478358562E-9
5095501, 0.769450665, 3.4086886438305176E-4, 3.19910555863017E-8, 9.777724395323996E-9
5097001, 0.7871220470000001, 3.4864602462165685E-4, 3.2715826928295956E-8, 9.99914773066281E-9
5098501, 0.7810747840000001, 3.459165676213029E-4, 3.245461901322616E-8, 9.919218590828788E-9
5100001, 0.777078292, 3.4409601757773436E-4, 3.227875582124915E-8, 9.865374959732869E-9
5101501, 0.8115535620000001, 3.593090865520828E-4, 3.370057791910789E-8, 1.029982922040312E-8
5103001, 0.775836564, 3.434451728155509E-4, 3.2207616996038864E-8, 9.843445365242065E-9
5104501, 0.7644589100000001, 3.3835881884657955E-4, 3.172566432159971E-8, 9.696056442312518E-9
5106001, 0.771057678, 3.412293810254073E-4, 3.1989813717540596E-8, 9.776693282892848E-9
5107501, 0.7646381550000001, 3.383387458197733E-4, 3.171386083347013E-8, 9.692264695716043E-9
5109001, 0.804621487, 3.5597838806028227E-4, 3.336208015121975E-8, 1.0195890048907992E-8
5110501, 0.797751431, 3.5288715715786346E-4, 3.306720369133318E-8, 1.0105675901077881E-8
5112001, 0.781807927, 3.457837696124427E-4, 3.239652067351475E-8, 9.900614256924584E-9
5113501, 0.78218235, 3.4589862786926263E-4, 3.240222051077975E-8, 9.902262133454307E-9
5115001, 0.784921653, 3.4705910965000065E-4, 3.2505853262157355E-8, 9.933838455447602E-9
5116501, 0.7621941040000001, 3.3696054603278623E-4, 3.155508712917972E-8, 9.643191353451684E-9
5118001, 0.771333716, 3.409511284325437E-4, 3.192380803913737E-8, 9.755779400151858E-9
5119501, 0.767220656, 3.3908335442092415E-4, 3.1743972732392306E-8, 9.700730491686402E-9
5121001, 0.763278937, 3.3729185019646546E-4, 3.1571333239554856E-8, 9.647881623386456E-9
5122501, 0.773259855, 3.416523700311934E-4, 3.197450282151132E-8, 9.770993573741846E-9
5124001, 0.790140917, 3.4905989134091853E-4, 3.266266521336842E-8, 9.981192501718372E-9
5125501, 0.7802980580000001, 3.4466117539866127E-4, 3.224603809932749E-8, 9.853784520943552E-9
5127001, 0.794860242, 3.5104199460209623E-4, 3.283790326304776E-8, 1.0034552390870058E-8
5128501, 0.783558348, 3.460000166260279E-4, 3.236121603618654E-8, 9.888793478082768E-9
5130001, 0.775178561, 3.422496621582077E-4, 3.200546405093979E-8, 9.779991845189083E-9
5131501, 0.7730369380000001, 3.412542252845709E-4, 3.1907409408790876E-8, 9.749936793188324E-9
5133001, 0.800736395, 3.5343039333219126E-4, 3.304074479712974E-8, 1.0096154232973137E-8
5134501, 0.7844769500000001, 3.4620319060045735E-4, 3.236006962100915E-8, 9.888069014478066E-9
5136001, 0.7817170360000001, 3.449348118332611E-4, 3.223649937243073E-8, 9.850217302663457E-9
5137501, 0.828767876, 3.656427353927429E-4, 3.416648359160732E-8, 1.0439846582177813E-8
5139001, 0.7970883980000001, 3.516147917553149E-4, 3.285057512150224E-8, 1.0037665242766397E-8
5140501, 0.812688909, 3.584442424423241E-4, 3.3483432713202014E-8, 1.023094158025564E-8
5142001, 0.7787868750000001, 3.4344132050492733E-4, 3.207697883186067E-8, 9.801103764796903E-9
5143501, 0.78855301, 3.476974291298358E-4, 3.246945187520186E-8, 9.920930065994986E-9
5145001, 0.785324298, 3.4622330917635915E-4, 3.232677392102969E-8, 9.877242118136983E-9
5146501, 0.774103897, 3.412268704447751E-4, 3.185531404773883E-8, 9.73309872587036E-9
5148001, 0.78832334, 3.474442059347404E-4, 3.2430703246231825E-8, 9.90881018616437E-9
5149501, 0.794631814, 3.50173579139837E-4, 3.268039612962244E-8, 9.98500671923795E-9
5151001, 0.80287779, 3.5375584727613866E-4, 3.3009597449073876E-8, 1.008549423014529E-8
5152501, 0.7878273100000001, 3.470739265828523E-4, 3.238107585284073E-8, 9.89336746343839E-9
5154001, 0.776347513, 3.41966778290532E-4, 3.189964904942923E-8, 9.74618568971984E-9
5155501, 0.788215046, 3.471436959768828E-4, 3.2377550866687436E-8, 9.892104198457833E-9
5157001, 0.773025166, 3.404042901367481E-4, 3.174406055706062E-8, 9.698466718626303E-9
5158501, 0.785178955, 3.4570597938966114E-4, 3.223347348530495E-8, 9.847899834637375E-9
5160001, 0.826317654, 3.637660284399372E-4, 3.391213535398051E-8, 1.0360663467213708E-8
5161501, 0.790782078, 3.480717767657767E-4, 3.2444016247729894E-8, 9.912037973031934E-9
5163001, 0.8099026260000001, 3.564361159262422E-4, 3.321852341072025E-8, 1.0148563854664921E-8
5164501, 0.8205055990000001, 3.610500138825483E-4, 3.3643318583224815E-8, 1.0278246099628507E-8
5166001, 0.7760392850000001, 3.414337625166485E-4, 3.181052131164606E-8, 9.718223679696041E-9
5167501, 0.776107513, 3.414142178515855E-4, 3.180378474225104E-8, 9.716074393540432E-9
5169001, 0.7738890340000001, 3.403888962820343E-4, 3.170337418885671E-8, 9.68530798815074E-9
5170501, 0.766302816, 3.3700326483621166E-4, 3.1383193119169055E-8, 9.587403429762076E-9
5172001, 0.7870532490000001, 3.4607865635792693E-4, 3.222335646080886E-8, 9.843976635402307E-9
5173501, 0.7973843620000001, 3.5057056252963846E-4, 3.26365590083062E-8, 9.970113184498353E-9
5175001, 0.780632545, 3.431558715583502E-4, 3.194135456042363E-8, 9.757644310288561E-9
5176501, 0.8103035580000001, 3.561472495698113E-4, 3.31454933227531E-8, 1.0125397224577553E-8
5178001, 0.8056826970000001, 3.54064978576396E-4, 3.294662106325622E-8, 1.0064550745792057E-8
5179501, 0.793172969, 3.485169820016586E-4, 3.2425366218780396E-8, 9.905224760005742E-9
5181001, 0.793015334, 3.48397272994284E-4, 3.240923260255942E-8, 9.90020358858913E-9
5182501, 0.7834443940000001, 3.441426352715536E-4, 3.200851719536338E-8, 9.777703596108279E-9
5184001, 0.776148099, 3.408882719058195E-4, 3.17009465613629E-8, 9.683658771786062E-9
5185501, 0.8175904660000001, 3.590380341112085E-4, 3.3383644076003216E-8, 1.0197575413632785E-8
5187001, 0.8150443940000001, 3.578681916450825E-4, 3.326974837408164E-8, 1.0162689071536237E-8
5188501, 0.801263213, 3.517663170723483E-4, 3.2697445306129656E-8, 9.987778066025841E-9
5190001, 0.7944907600000001, 3.487427034903333E-4, 3.2411406088866516E-8, 9.900311841023848E-9
5191501, 0.791041875, 3.471786444561744E-4, 3.2261082588484736E-8, 9.854302294682452E-9
5193001, 0.800379536, 3.512260932647058E-4, 3.263216721312856E-8, 9.967558758482434E-9
5194501, 0.802844086, 3.522567269515528E-4, 3.272289135493727E-8, 9.995177280947749E-9
5196001, 0.8301947110000001, 3.642045350171592E-4, 3.3827583429848614E-8, 1.0332508003214417E-8
5197501, 0.8184870870000001, 3.5901660959212524E-4, 3.334060181637378E-8, 1.0183666258392808E-8
5199001, 0.792553578, 3.4759112606290546E-4, 3.227459953778753E-8, 9.857970938183966E-9
5200501, 0.806169479, 3.5351167390386753E-4, 3.2819295129732713E-8, 1.0024249551918558E-8
5202001, 0.7882645290000001, 3.4561037287823794E-4, 3.208082918724042E-8, 9.798602857096292E-9
5203501, 0.7745575480000001, 3.3955166883166415E-4, 3.151360098377324E-8, 9.625261880315195E-9
5205001, 0.779619425, 3.4172145182392817E-4, 3.171011162597519E-8, 9.685192263502979E-9
5206501, 0.784913638, 3.439924391497323E-4, 3.191595248161406E-8, 9.747971249336782E-9
5208001, 0.7891702570000001, 3.458081140149076E-4, 3.207949301950594E-8, 9.797829583509825E-9
5209501, 0.8167186110000001, 3.5782805625729E-4, 3.3189455647294184E-8, 1.0136743829460988E-8
5211001, 0.8099399060000001, 3.548070323621508E-4, 3.290420495841775E-8, 1.0049528855945377E-8
5212501, 0.8015525960000001, 3.510823117450512E-4, 3.255379271173596E-8, 9.942414221003228E-9
5214001, 0.8134881970000001, 3.5625888228092023E-4, 3.302872631994946E-8, 1.0087372205762371E-8
5215501, 0.8017541530000001, 3.510695816167959E-4, 3.254264340130142E-8, 9.938824189144379E-9
5217001, 0.787691385, 3.448622327384405E-4, 3.196235571817283E-8, 9.761508223459923E-9
5218501, 0.797162707, 3.4895874613984784E-4, 3.233707778307238E-8, 9.87585896625636E-9
5220001, 0.797979038, 3.492659031341232E-4, 3.23605900130282E-8, 9.882947870705688E-9
5221501, 0.82881822, 3.6271173510852694E-4, 3.360124932051653E-8, 1.026175082661254E-8
5223001, 0.81725086, 3.575982063388582E-4, 3.312247233626958E-8, 1.011543942632709E-8
5224501, 0.8837753490000001, 3.8665130059482383E-4, 3.580803627926237E-8, 1.0935495888122486E-8
5226001, 0.7945730830000001, 3.475754586675165E-4, 3.2184277811819833E-8, 9.828737026035643E-9
5227501, 0.805856101, 3.524604861778068E-4, 3.263162889083172E-8, 9.965260862198331E-9
5229001, 0.783965362, 3.428368626847253E-4, 3.173580376592663E-8, 9.69159803800413E-9
5230501, 0.789301723, 3.4512101587051773E-4, 3.194236644725528E-8, 9.754588491202549E-9
5232001, 0.784176356, 3.428308018146483E-4, 3.172555488618612E-8, 9.688288596109918E-9
5233501, 0.8185073650000001, 3.5778854813903676E-4, 3.3104692483821684E-8, 1.0109353308616307E-8
5235001, 0.807069837, 3.527383930065278E-4, 3.2632444126508904E-8, 9.965048059848862E-9
5236501, 0.821745163, 3.591009557378006E-4, 3.321598991709168E-8, 1.0143152927698938E-8
5238001, 0.819936513, 3.582592712297721E-4, 3.313308419860108E-8, 1.011774239129184E-8
